"corp_name","ticker","corp_code","agency","long_term_rating","long_term_outlook","long_term_date","short_term_rating","short_term_outlook","short_term_date","source_url"
"지에스리테일","","","NICE신용평가","AA","안정적","2026.06.29","","","","https://www.nicerating.com/"
"지에스스포츠","","","NICE신용평가","","","","A3+","","2026.06.23","https://www.nicerating.com/"
"지에스에너지","","","NICE신용평가","AA","안정적","2026.06.16","","","","https://www.nicerating.com/"
"지에스에너지(주)","","","한국신용평가","AA","안정적","2026.06.18","","","","https://www.kisrating.com/"
"지에스이앤알","","","NICE신용평가","A+","안정적","2026.06.25","","","","https://www.nicerating.com/"
"지에스이피에스","","","NICE신용평가","AA","안정적","2026.04.29","A1","","2026.04.29","https://www.nicerating.com/"
"지에스이피에스(주)","","","한국신용평가","AA","안정적","2026.04.30","A1","","2026.04.30","https://www.kisrating.com/"
"지에스칼텍스","","","NICE신용평가","AA+","안정적","2026.06.16","A1","","2026.06.16","https://www.nicerating.com/"
"지에스칼텍스(주)","","","한국신용평가","AA+","안정적","2026.06.10","A1","","2026.06.10","https://www.kisrating.com/"
"지에스파워","","","NICE신용평가","AA","안정적","2026.06.16","A1","","2026.06.16","https://www.nicerating.com/"
"지에스파워(주)","","","한국신용평가","AA","안정적","2026.06.25","A1","","2026.06.25","https://www.kisrating.com/"
"진흥기업","","","NICE신용평가","BBB-","","","","","","https://www.nicerating.com/"
"천일정기화물자동차(주)","","","한국신용평가","BB","안정적","2026.04.21","","","","https://www.kisrating.com/"
"충북개발공사","","","NICE신용평가","AA+","안정적","2026.06.10","","","","https://www.nicerating.com/"
"충북개발공사","","","한국신용평가","AA+","안정적","2026.04.08","","","","https://www.kisrating.com/"
"충청남도개발공사","","","한국신용평가","AA+","안정적","2026.05.06","","","","https://www.kisrating.com/"
"카카오뱅크","","","NICE신용평가","AA+","","","","","","https://www.nicerating.com/"
"카카오엔터테인먼트","","","NICE신용평가","","","","A2+","","2026.06.26","https://www.nicerating.com/"
"카카오페이증권","","","NICE신용평가","","","","A3+","","2026.06.16","https://www.nicerating.com/"
"컴투스홀딩스","","","NICE신용평가","","","","A3","","2026.06.30","https://www.nicerating.com/"
"케이디비생명보험","","","NICE신용평가","AAA","안정적","2026.06.22","","","","https://www.nicerating.com/"
"케이비국민카드","","","NICE신용평가","AA+","안정적","2026.06.30","A1","","2026.05.29","https://www.nicerating.com/"
"케이비라이프생명보험","","","NICE신용평가","AA+","안정적","2026.06.24","","","","https://www.nicerating.com/"
"케이비발해인프라투융자회사","","","NICE신용평가","AA-","안정적","2026.06.16","","","","https://www.nicerating.com/"
"케이비발해인프라투융자회사","","","한국신용평가","AA-","안정적","2026.06.25","","","","https://www.kisrating.com/"
"케이비손해보험","","","NICE신용평가","AA+","안정적","2026.06.30","","","","https://www.nicerating.com/"
"케이비스타위탁관리부동산투자회사","","","NICE신용평가","","","","A2-","","2026.01.22","https://www.nicerating.com/"
"케이비저축은행","","","NICE신용평가","A-","","","","","","https://www.nicerating.com/"
"케이비증권","","","NICE신용평가","AA+","안정적","2026.07.09","A1","","2026.06.25","https://www.nicerating.com/"
"케이비증권(주)","","","한국신용평가","AA+","안정적","2026.06.01","A1","","2026.06.26","https://www.kisrating.com/"
"케이비캐피탈","","","NICE신용평가","AA-","안정적","2026.06.30","A1","","2026.06.12","https://www.nicerating.com/"
"케이씨씨","","","NICE신용평가","AA-","안정적","2026.04.29","","","","https://www.nicerating.com/"
"케이씨씨건설","","","NICE신용평가","A-","안정적","2026.04.22","A2-","","2026.04.22","https://www.nicerating.com/"
"케이씨씨글라스","","","NICE신용평가","AA-","부정적","2026.06.26","A1","","2026.06.26","https://www.nicerating.com/"
"케이지모빌리티","","","NICE신용평가","BB","안정적","2026.06.18","","","","https://www.nicerating.com/"
"케이카캐피탈","","","NICE신용평가","BBB+","안정적","2026.06.09","A3+","","2026.06.09","https://www.nicerating.com/"
"케이티","","","NICE신용평가","AAA","안정적","2026.06.19","A1","","2026.06.19","https://www.nicerating.com/"
"케이티스카이라이프","","","NICE신용평가","AA-","안정적","2026.06.02","","","","https://www.nicerating.com/"
"케이티앤지","","","NICE신용평가","AAA","안정적","2026.04.29","A1","","2026.04.29","https://www.nicerating.com/"
"케이티에스테이트","","","NICE신용평가","","","","A1","","2026.06.04","https://www.nicerating.com/"
"케이프투자증권(주)","","","한국신용평가","A-","안정적","2026.04.30","A2-","","2026.04.30","https://www.kisrating.com/"
"코람코자산신탁","","","NICE신용평가","A","안정적","2026.06.12","A2","","2026.06.12","https://www.nicerating.com/"
"코람코주택도시기금위탁관리부동산투자회사","","","NICE신용평가","AA-","안정적","2026.06.09","","","","https://www.nicerating.com/"
"코리아세븐","","","NICE신용평가","A","부정적","2026.06.24","","","","https://www.nicerating.com/"
"코리아에너지터미널","","","NICE신용평가","AA-","안정적","2026.06.26","","","","https://www.nicerating.com/"
"코리아에너지터미널(주)","","","한국신용평가","AA-","안정적","2026.06.22","","","","https://www.kisrating.com/"
"코리아휠(주)","","","한국신용평가","","","","A1","","2026.06.29","https://www.kisrating.com/"
"코리안리재보험","","","NICE신용평가","AAA","안정적","2026.06.29","","","","https://www.nicerating.com/"
"코스맥스","","","NICE신용평가","A-","안정적","2026.05.29","","","","https://www.nicerating.com/"
"코오롱글로벌(주)","","","한국신용평가","","","","A3+","","2026.06.19","https://www.kisrating.com/"
"코오롱인더스트리(주)","","","한국신용평가","A","안정적","2026.06.19","A2","","2026.06.19","https://www.kisrating.com/"
"코웨이","","","NICE신용평가","AA-","안정적","2026.06.05","A1","","2026.06.05","https://www.nicerating.com/"
"코웨이(주)","","","한국신용평가","AA-","안정적","2026.06.05","A1","","2026.06.05","https://www.kisrating.com/"
"콜마홀딩스(주)","","","한국신용평가","A-","안정적","2026.06.30","","","","https://www.kisrating.com/"
"크레디아그리콜코퍼레이트앤인베스트먼트뱅크서울지점","","","한국신용평가","AAA","안정적","2026.06.12","","","","https://www.kisrating.com/"
"키움에프앤아이(주)","","","한국신용평가","A","안정적","2026.05.15","A2","","2026.04.24","https://www.kisrating.com/"
"키움증권","","","NICE신용평가","AA","안정적","2026.07.08","A1","","2026.06.19","https://www.nicerating.com/"
"키움증권(주)","","","한국신용평가","AA","안정적","2026.04.21","A1","","2026.06.16","https://www.kisrating.com/"
"키움캐피탈","","","NICE신용평가","A","안정적","2026.06.09","A2","","2026.04.24","https://www.nicerating.com/"
"키움캐피탈(주)","","","한국신용평가","A","안정적","2026.04.24","A2","","2026.04.24","https://www.kisrating.com/"
"태림포장","","","NICE신용평가","","","","A1보증","","2026.04.01","https://www.nicerating.com/"
"태림포장(주)","","","한국신용평가","","","","A1","","2026.04.02","https://www.kisrating.com/"
"통영에코파워","","","NICE신용평가","A+","긍정적","2026.06.22","","","","https://www.nicerating.com/"
"통영에코파워(주)","","","한국신용평가","A+","긍정적","2026.06.18","","","","https://www.kisrating.com/"
"티시스","","","NICE신용평가","A","안정적","2026.05.14","","","","https://www.nicerating.com/"
"티피(주)","","","한국신용평가","BBB-","안정적","2026.05.14","A3-","","2026.05.14","https://www.kisrating.com/"
"티피나디아(주)","","","한국신용평가","BB","안정적","2026.06.17","","","","https://www.kisrating.com/"
"파르나스호텔","","","NICE신용평가","A+","긍정적","2026.06.17","A2+","","2026.06.17","https://www.nicerating.com/"
"파주에너지서비스","","","NICE신용평가","AA-","안정적","2026.06.17","","","","https://www.nicerating.com/"
"파주에너지서비스(주)","","","한국신용평가","AA-","안정적","2026.06.04","","","","https://www.kisrating.com/"
"팜한농","","","NICE신용평가","A","안정적","2026.06.17","","","","https://www.nicerating.com/"
"팬오션","","","NICE신용평가","A","안정적","2026.04.28","","","","https://www.nicerating.com/"
"평택도시공사","","","NICE신용평가","AA","안정적","2026.06.10","","","","https://www.nicerating.com/"
"평택도시공사","","","한국신용평가","AA","안정적","2026.05.29","","","","https://www.kisrating.com/"
"평택상공회의소","","","NICE신용평가","","","","A1보증","","2026.03.10","https://www.nicerating.com/"
"평택상공회의소","","","한국신용평가","","","","A1","","2026.05.28","https://www.kisrating.com/"
"평택에너지앤파워","","","NICE신용평가","A","안정적","2026.04.02","","","","https://www.nicerating.com/"
"평택에너지앤파워(주)","","","한국신용평가","A","안정적","2026.06.25","","","","https://www.kisrating.com/"
"포스코","","","NICE신용평가","AA+","안정적","2026.06.23","","","","https://www.nicerating.com/"
"포스코기술투자","","","NICE신용평가","","","","A2-","","2026.06.26","https://www.nicerating.com/"
"포스코이앤씨","","","NICE신용평가","A+","부정적","2026.06.29","A2+","","2026.06.29","https://www.nicerating.com/"
"포스코인터내셔널","","","NICE신용평가","AA-","긍정적","2026.04.08","","","","https://www.nicerating.com/"
"포스코퓨처엠","","","NICE신용평가","AA-","안정적","2026.06.19","","","","https://www.nicerating.com/"
"포스코플로우(주)","","","한국신용평가","A+","안정적","2026.06.26","","","","https://www.kisrating.com/"
"포천파워","","","NICE신용평가","A+","","","","","","https://www.nicerating.com/"
"포천파워(주)","","","한국신용평가","A+","안정적","2026.06.02","","","","https://www.kisrating.com/"
"폭스바겐파이낸셜서비스코리아","","","NICE신용평가","A+","안정적","2026.06.23","","","","https://www.nicerating.com/"
"폴라리스쉬핑(주)","","","한국신용평가","BBB","안정적","2026.06.30","A3","","2026.06.30","https://www.kisrating.com/"
"푸른저축은행","","","NICE신용평가","BBB+","","","","","","https://www.nicerating.com/"
"풀무원","","","NICE신용평가","A-","안정적","2026.04.29","","","","https://www.nicerating.com/"
"풀무원식품(주)","","","한국신용평가","BBB+","안정적","2026.06.23","","","","https://www.kisrating.com/"
"풍산","","","NICE신용평가","AA-","안정적","2026.04.21","","","","https://www.nicerating.com/"
"피에스앤마케팅(주)","","","한국신용평가","A+","안정적","2026.06.02","","","","https://www.kisrating.com/"
"피케이씨","","","NICE신용평가","","","","A1보증","","2026.06.24","https://www.nicerating.com/"
"피케이씨(주)","","","한국신용평가","","","","A1","","2026.06.24","https://www.kisrating.com/"
"하나금융지주","","","NICE신용평가","AAA","안정적","2026.06.24","","","","https://www.nicerating.com/"
"하나손해보험","","","NICE신용평가","A-","안정적","2026.06.15","","","","https://www.nicerating.com/"
"하나에프앤아이","","","NICE신용평가","A+","안정적","2026.06.22","A2+","","2026.06.22","https://www.nicerating.com/"
"하나에프앤아이(주)","","","한국신용평가","A+","안정적","2026.06.26","A2+","","2026.06.26","https://www.kisrating.com/"
"하나은행","","","NICE신용평가","AAA","안정적","2026.06.30","","","","https://www.nicerating.com/"
"하나증권","","","NICE신용평가","AA","안정적","2026.06.16","A1","","2026.06.29","https://www.nicerating.com/"
"하나증권(주)","","","한국신용평가","AA","안정적","2026.06.26","","","","https://www.kisrating.com/"
"하나카드","","","NICE신용평가","AA","안정적","2026.06.30","A1","","2026.05.29","https://www.nicerating.com/"
"하나카드(주)","","","한국신용평가","AA","안정적","2026.06.30","A1","","2026.05.29","https://www.kisrating.com/"
"하나캐피탈","","","NICE신용평가","AA-","안정적","2026.06.12","A1","","2026.06.12","https://www.nicerating.com/"
"하나캐피탈(주)","","","한국신용평가","AA-","안정적","2026.06.12","A1","","2026.06.18","https://www.kisrating.com/"
"하남도시공사","","","NICE신용평가","AA","안정적","2026.06.02","","","","https://www.nicerating.com/"
"하남도시공사","","","한국신용평가","AA","안정적","2026.06.22","","","","https://www.kisrating.com/"
"하림지주","","","NICE신용평가","A-","안정적","2026.06.30","","","","https://www.nicerating.com/"
"하이브","","","NICE신용평가","A+","","","","","","https://www.nicerating.com/"
"하이트진로","","","NICE신용평가","A+","안정적","2026.06.17","A2+","","2026.06.17","https://www.nicerating.com/"
"하이트진로(주)","","","한국신용평가","A+","안정적","2026.06.12","","","","https://www.kisrating.com/"
"하이트진로홀딩스","","","NICE신용평가","A","안정적","2026.06.17","A2","","2026.06.17","https://www.nicerating.com/"
"하이트진로홀딩스(주)","","","한국신용평가","A","안정적","2026.06.12","","","","https://www.kisrating.com/"
"하이프라자","","","NICE신용평가","","","","A2+","","2026.06.17","https://www.nicerating.com/"
"하이호경금속(주)","","","한국신용평가","BB","안정적","2026.06.01","","","","https://www.kisrating.com/"
"한국가스공사","","","NICE신용평가","AAA","안정적","2026.06.18","A1","","2026.06.18","https://www.nicerating.com/"
"한국가스공사","","","한국신용평가","AAA","안정적","2026.06.10","","","","https://www.kisrating.com/"
"한국공항공사","","","NICE신용평가","AAA","안정적","2026.06.24","","","","https://www.nicerating.com/"
"한국공항공사","","","한국신용평가","AAA","안정적","2026.06.24","","","","https://www.kisrating.com/"
"한국관광공사","","","한국신용평가","AAA","안정적","2026.06.18","","","","https://www.kisrating.com/"
"한국광해광업공단","","","NICE신용평가","AAA","안정적","2026.07.07","A1","","2026.06.26","https://www.nicerating.com/"
"한국광해광업공단","","","한국신용평가","AAA","안정적","2026.07.07","A1","","2026.06.30","https://www.kisrating.com/"
"한국남동발전","","","NICE신용평가","AAA","안정적","2026.06.11","","","","https://www.nicerating.com/"
"한국남동발전(주)","","","한국신용평가","AAA","안정적","2026.06.22","A1","","2026.06.09","https://www.kisrating.com/"
"한국남부발전","","","NICE신용평가","AAA","안정적","2026.07.09","A1","","2026.04.06","https://www.nicerating.com/"
"한국남부발전(주)","","","한국신용평가","AAA","안정적","2026.05.28","A1","","2026.04.07","https://www.kisrating.com/"
"한국농어촌공사","","","NICE신용평가","AAA","안정적","2026.05.28","","","","https://www.nicerating.com/"
"한국농어촌공사","","","한국신용평가","AAA","안정적","2026.04.22","","","","https://www.kisrating.com/"
"한국도로공사","","","NICE신용평가","AAA","안정적","2026.07.03","A1","","2026.04.03","https://www.nicerating.com/"
"한국도로공사","","","한국신용평가","AAA","안정적","2026.07.08","A1","","2026.04.09","https://www.kisrating.com/"
"한국동서발전","","","NICE신용평가","AAA","안정적","2026.06.25","","","","https://www.nicerating.com/"
"한국동서발전(주)","","","한국신용평가","AAA","안정적","2026.07.06","A1","","2026.05.20","https://www.kisrating.com/"
"한국렌탈(주)","","","한국신용평가","BBB","안정적","2026.05.18","A3","","2026.04.30","https://www.kisrating.com/"
"한국무역협회","","","NICE신용평가","","","","A1","","2026.06.30","https://www.nicerating.com/"
"한국부동산원","","","한국신용평가","AAA","안정적","2026.05.22","","","","https://www.kisrating.com/"
"한국비티엘인프라투융자회사","","","한국신용평가","AA+","안정적","2026.05.20","","","","https://www.kisrating.com/"
"한국산업단지공단","","","NICE신용평가","AAA","안정적","2026.06.29","","","","https://www.nicerating.com/"
"한국산업단지공단","","","한국신용평가","AAA","안정적","2026.06.22","","","","https://www.kisrating.com/"
"한국산업은행","","","NICE신용평가","AAA","안정적","2026.04.23","","","","https://www.nicerating.com/"
"한국산업은행","","","한국신용평가","AAA","안정적","2026.07.02","","","","https://www.kisrating.com/"
"한국서부발전","","","NICE신용평가","AAA","안정적","2026.06.17","A1","","2026.04.15","https://www.nicerating.com/"
"한국서부발전(주)","","","한국신용평가","AAA","안정적","2026.05.26","","","","https://www.kisrating.com/"
"한국석유공사","","","NICE신용평가","AAA","안정적","2026.06.25","A1","","2026.06.25","https://www.nicerating.com/"
"한국석유공사","","","한국신용평가","AAA","안정적","2026.06.08","","","","https://www.kisrating.com/"
"한국수력원자력","","","NICE신용평가","AAA","안정적","2026.06.11","","","","https://www.nicerating.com/"
"한국수력원자력(주)","","","한국신용평가","AAA","안정적","2026.06.08","","","","https://www.kisrating.com/"
"한국수자원공사","","","NICE신용평가","AAA","안정적","2026.06.05","A1","","2026.06.05","https://www.nicerating.com/"
"한국수자원공사","","","한국신용평가","AAA","안정적","2026.06.22","","","","https://www.kisrating.com/"
"한국수출입은행","","","NICE신용평가","AAA","안정적","2026.06.15","","","","https://www.nicerating.com/"
"한국수출입은행","","","한국신용평가","AAA","안정적","2026.06.05","","","","https://www.kisrating.com/"
"한국스탠다드차타드은행","","","NICE신용평가","AAA","안정적","2026.06.30","","","","https://www.nicerating.com/"
"한국씨티은행","","","NICE신용평가","AA+","안정적","2026.06.08","","","","https://www.nicerating.com/"
"한국에스지증권(주)","","","한국신용평가","A+","안정적","2026.06.25","","","","https://www.kisrating.com/"
"한국자산관리공사","","","NICE신용평가","AAA","안정적","2026.05.08","A1","","2026.05.08","https://www.nicerating.com/"
"한국자산관리공사","","","한국신용평가","AAA","안정적","2026.05.08","A1","","2026.05.08","https://www.kisrating.com/"
"한국자산신탁(주)","","","한국신용평가","A-","안정적","2026.06.26","","","","https://www.kisrating.com/"
"한국자산캐피탈","","","NICE신용평가","BBB+","","","","","","https://www.nicerating.com/"
"한국장학재단","","","NICE신용평가","","","","A1","","2026.06.25","https://www.nicerating.com/"
"한국전력공사","","","NICE신용평가","AAA","안정적","2026.06.30","A1","","2026.06.30","https://www.nicerating.com/"
"한국전력공사","","","한국신용평가","AAA","안정적","2026.03.31","","","","https://www.kisrating.com/"
"한국전력기술(주)","","","한국신용평가","AA","안정적","2026.06.11","","","","https://www.kisrating.com/"
"한국조폐공사","","","한국신용평가","","","","A1","","2026.05.28","https://www.kisrating.com/"
"한국종합기술","","","NICE신용평가","BBB+","","","","","","https://www.nicerating.com/"
"한국주택금융공사","","","NICE신용평가","AAA","안정적","2026.06.04","A1","","2026.06.04","https://www.nicerating.com/"
"한국주택금융공사","","","한국신용평가","AAA","안정적","2026.06.12","A1","","2026.06.12","https://www.kisrating.com/"
"한국중부발전","","","NICE신용평가","AAA","안정적","2026.07.07","A1","","2026.06.23","https://www.nicerating.com/"
"한국중부발전(주)","","","한국신용평가","AAA","안정적","2026.07.07","A1","","2026.06.23","https://www.kisrating.com/"
"한국증권금융","","","NICE신용평가","AAA","안정적","2026.04.21","A1","","2026.06.26","https://www.nicerating.com/"
"한국증권금융(주)","","","한국신용평가","AAA","안정적","2026.04.21","A1","","2026.06.26","https://www.kisrating.com/"
"한국지역난방공사","","","NICE신용평가","AAA","안정적","2026.06.25","","","","https://www.nicerating.com/"
"한국지역난방공사","","","한국신용평가","AAA","안정적","2026.06.22","A1","","2026.06.22","https://www.kisrating.com/"
"한국철도공사","","","NICE신용평가","AAA","안정적","2026.05.08","A1","","2026.05.08","https://www.nicerating.com/"
"한국철도공사","","","한국신용평가","AAA","안정적","2026.06.23","","","","https://www.kisrating.com/"
"한국캐피탈","","","NICE신용평가","A","안정적","2026.06.16","A1보증","","2026.07.01","https://www.nicerating.com/"
"한국캐피탈(주)","","","한국신용평가","A","안정적","2026.06.16","A2","","2026.06.29","https://www.kisrating.com/"
"한국콜마","","","NICE신용평가","","","","A2","","2026.06.29","https://www.nicerating.com/"
"한국콜마(주)","","","한국신용평가","A","안정적","2026.06.30","A2","","2026.06.30","https://www.kisrating.com/"
"한국타이어앤테크놀로지","","","NICE신용평가","AA","안정적","2026.06.29","","","","https://www.nicerating.com/"
"한국타이어앤테크놀로지(주)","","","한국신용평가","AA","안정적","2026.06.30","","","","https://www.kisrating.com/"
"한국토지신탁","","","NICE신용평가","A-","안정적","2026.06.24","A2-","","2026.06.24","https://www.nicerating.com/"
"한국토지주택공사","","","NICE신용평가","AAA","안정적","2026.05.04","","","","https://www.nicerating.com/"
"한국토지주택공사","","","한국신용평가","AAA","안정적","2026.04.30","A1","","2026.04.30","https://www.kisrating.com/"
"한국투자금융지주","","","NICE신용평가","AA-","안정적","2026.06.17","A1","","2026.06.24","https://www.nicerating.com/"
"한국투자금융지주(주)","","","한국신용평가","AA-","안정적","2026.04.17","A1","","2026.06.26","https://www.kisrating.com/"
"한국투자부동산신탁","","","NICE신용평가","BBB+","","","","","","https://www.nicerating.com/"
"한국투자증권","","","NICE신용평가","AA","안정적","2026.06.24","A1","","2026.06.24","https://www.nicerating.com/"
"한국투자증권(주)","","","한국신용평가","AA","안정적","2026.05.19","A1","","2026.06.26","https://www.kisrating.com/"
"한국투자캐피탈","","","NICE신용평가","A","안정적","2026.06.23","A1보증","","2026.06.02","https://www.nicerating.com/"
"한국투자캐피탈(주)","","","한국신용평가","A","안정적","2026.07.03","A2","","2026.06.02","https://www.kisrating.com/"
"한국항공우주산업","","","NICE신용평가","AA-","긍정적","2026.06.29","A1","","2026.06.29","https://www.nicerating.com/"
"한국항공우주산업(주)","","","한국신용평가","AA-","긍정적","2026.06.29","A1","","2026.06.29","https://www.kisrating.com/"
"한국해양진흥공사","","","NICE신용평가","AAA","안정적","2026.06.25","","","","https://www.nicerating.com/"
"한국해양진흥공사","","","한국신용평가","AAA","안정적","2026.06.26","","","","https://www.kisrating.com/"
"한국해외인프라도시개발지원공사","","","NICE신용평가","AAA","안정적","2026.04.21","A1","","2026.04.21","https://www.nicerating.com/"
"한국해외인프라도시개발지원공사","","","한국신용평가","AAA","안정적","2026.04.22","A1","","2026.04.22","https://www.kisrating.com/"
"한독","","","NICE신용평가","BBB","안정적","2026.06.30","","","","https://www.nicerating.com/"
"한라시멘트","","","NICE신용평가","A-","","","","","","https://www.nicerating.com/"
"한무쇼핑","","","NICE신용평가","","","","A1","","2026.06.25","https://www.nicerating.com/"
"한미사이언스(주)","","","한국신용평가","AA-","안정적","2026.06.30","","","","https://www.kisrating.com/"
"한미약품(주)","","","한국신용평가","AA-","안정적","2026.06.30","","","","https://www.kisrating.com/"
"한섬","","","NICE신용평가","","","","A1","","2026.06.25","https://www.nicerating.com/"
"한성기업(주)","","","한국신용평가","BB+","안정적","2026.04.17","","","","https://www.kisrating.com/"
"한세실업(주)","","","한국신용평가","BBB+","안정적","2026.04.28","","","","https://www.kisrating.com/"
"한세예스24홀딩스(주)","","","한국신용평가","BBB","부정적","2026.04.28","","","","https://www.kisrating.com/"
"한솔로지스틱스(주)","","","한국신용평가","","","","A2-","","2026.06.18","https://www.kisrating.com/"
"한솔제지(주)","","","한국신용평가","A","안정적","2026.06.16","A2","","2026.06.16","https://www.kisrating.com/"
"한솔케미칼","","","NICE신용평가","A+","안정적","2026.06.29","","","","https://www.nicerating.com/"
"한솔테크닉스(주)","","","한국신용평가","BBB+","안정적","2026.05.08","A3+","","2026.04.13","https://www.kisrating.com/"
"한솔홈데코","","","NICE신용평가","","","","A3","","2026.06.25","https://www.nicerating.com/"
"한양증권","","","NICE신용평가","A","","","A2","","2026.06.30","https://www.nicerating.com/"
"한양증권(주)","","","한국신용평가","","","","A2","","2026.06.30","https://www.kisrating.com/"
"한온시스템","","","NICE신용평가","AA-","안정적","2026.03.24","","","","https://www.nicerating.com/"
"한온시스템(주)","","","한국신용평가","AA-","안정적","2026.03.24","","","","https://www.kisrating.com/"
"한일시멘트","","","NICE신용평가","A+","안정적","2026.04.15","A2+","","2026.06.24","https://www.nicerating.com/"
"한일시멘트(주)","","","한국신용평가","A+","안정적","2026.03.24","A2+","","2026.06.26","https://www.kisrating.com/"
"한일홀딩스","","","NICE신용평가","","","","A2+","","2026.06.24","https://www.nicerating.com/"
"한일홀딩스(주)","","","한국신용평가","","","","A2+","","2026.06.26","https://www.kisrating.com/"
"한전KPS","","","NICE신용평가","AA","","","","","","https://www.nicerating.com/"
"한전케이피에스(주)","","","한국신용평가","AA","안정적","2026.06.11","","","","https://www.kisrating.com/"
"한주라이트메탈","","","NICE신용평가","B+","안정적","2026.06.30","","","","https://www.nicerating.com/"
"한주라이트메탈(주)","","","한국신용평가","B+","안정적","2026.06.26","","","","https://www.kisrating.com/"
"한진","","","NICE신용평가","BBB+","긍정적","2026.07.08","","","","https://www.nicerating.com/"
"한진칼","","","NICE신용평가","A-","긍정적","2026.05.27","","","","https://www.nicerating.com/"
"한화","","","NICE신용평가","A+","안정적","2026.06.29","A2+","","2026.06.29","https://www.nicerating.com/"
"한화갤러리아","","","NICE신용평가","A-","","","A2-","","2026.06.17","https://www.nicerating.com/"
"한화갤러리아(주)","","","한국신용평가","","","","A2-","","2026.06.18","https://www.kisrating.com/"
"한화비전(주)","","","한국신용평가","A+","안정적","2026.06.25","A2+","","2026.06.25","https://www.kisrating.com/"
"한화생명금융서비스","","","NICE신용평가","A+","","","A2+","","2026.06.19","https://www.nicerating.com/"
"한화생명금융서비스(주)","","","한국신용평가","A+","안정적","2026.06.19","","","","https://www.kisrating.com/"
"한화생명보험","","","NICE신용평가","AAA","안정적","2026.06.22","","","","https://www.nicerating.com/"
"한화손해보험","","","NICE신용평가","AA","안정적","2026.06.22","","","","https://www.nicerating.com/"
"한화솔루션(주)","","","한국신용평가","AA-","부정적","2026.06.23","A1","","2026.06.23","https://www.kisrating.com/"
"한화시스템","","","NICE신용평가","AA","안정적","2026.06.22","A1","","2026.06.22","https://www.nicerating.com/"
"한화시스템(주)","","","한국신용평가","AA","안정적","2026.06.24","","","","https://www.kisrating.com/"
"한화에너지","","","NICE신용평가","A+","안정적","2026.06.29","","","","https://www.nicerating.com/"
"한화에너지(주)","","","한국신용평가","A+","안정적","2026.06.24","A2+","","2026.06.24","https://www.kisrating.com/"
"한화에어로스페이스","","","NICE신용평가","AA","안정적","2026.04.08","","","","https://www.nicerating.com/"
"한화에어로스페이스(주)","","","한국신용평가","AA","안정적","2026.04.09","A1","","2026.04.09","https://www.kisrating.com/"
"한화엔진","","","NICE신용평가","BBB","","","","","","https://www.nicerating.com/"
"한화오션(주)","","","한국신용평가","A-","긍정적","2026.06.08","A2-","","2026.06.08","https://www.kisrating.com/"
"한화위탁관리부동산투자회사","","","NICE신용평가","","","","A2+","","2026.02.09","https://www.nicerating.com/"
"한화위탁관리부동산투자회사(주)","","","한국신용평가","","","","A2+","","2026.02.09","https://www.kisrating.com/"
"한화임팩트","","","NICE신용평가","","","","A1","","2026.06.30","https://www.nicerating.com/"
"한화임팩트(주)","","","한국신용평가","","","","A1","","2026.06.23","https://www.kisrating.com/"
"한화토탈에너지스(주)","","","한국신용평가","AA-","부정적","2026.06.23","A1","","2026.06.23","https://www.kisrating.com/"
"한화투자증권","","","NICE신용평가","AA-","안정적","2026.06.09","A1","","2026.06.16","https://www.nicerating.com/"
"한화투자증권(주)","","","한국신용평가","AA-","안정적","2026.06.22","A1","","2026.06.22","https://www.kisrating.com/"
"한화호텔앤드리조트","","","NICE신용평가","A-","안정적","2026.03.27","A2-","","2026.03.27","https://www.nicerating.com/"
"해태제과식품","","","NICE신용평가","A","안정적","2026.05.13","","","","https://www.nicerating.com/"
"해태제과식품(주)","","","한국신용평가","A","안정적","2026.05.14","","","","https://www.kisrating.com/"
"현대건설","","","NICE신용평가","AA-","안정적","2026.06.23","","","","https://www.nicerating.com/"
"현대건설(주)","","","한국신용평가","AA-","안정적","2026.05.29","","","","https://www.kisrating.com/"
"현대글로비스","","","NICE신용평가","AA+","안정적","2026.05.13","","","","https://www.nicerating.com/"
"현대글로비스(주)","","","한국신용평가","AA+","안정적","2026.05.11","","","","https://www.kisrating.com/"
"현대로템","","","NICE신용평가","AA-","안정적","2026.04.15","A1","","2026.04.15","https://www.nicerating.com/"
"현대로템(주)","","","한국신용평가","AA-","안정적","2026.04.17","A1","","2026.04.17","https://www.kisrating.com/"
"현대머티리얼","","","NICE신용평가","","","","A1보증","","2026.06.18","https://www.nicerating.com/"
"현대모비스","","","NICE신용평가","AA+","안정적","2026.06.23","","","","https://www.nicerating.com/"
"현대모비스(주)","","","한국신용평가","AA+","안정적","2026.06.26","","","","https://www.kisrating.com/"
"현대백화점","","","NICE신용평가","AA+","안정적","2026.04.23","A1","","2026.06.25","https://www.nicerating.com/"
"현대비앤지스틸","","","NICE신용평가","A","안정적","2026.06.25","","","","https://www.nicerating.com/"
"현대비앤지스틸(주)","","","한국신용평가","A","안정적","2026.06.26","","","","https://www.kisrating.com/"
"현대스틸산업","","","NICE신용평가","A","","","","","","https://www.nicerating.com/"
"현대스틸산업(주)","","","한국신용평가","A","안정적","2026.06.10","","","","https://www.kisrating.com/"
"현대엔지니어링","","","NICE신용평가","AA-","","","","","","https://www.nicerating.com/"
"현대엘리베이터(주)","","","한국신용평가","A","안정적","2026.06.08","","","","https://www.kisrating.com/"
